country,region,year,year_normalized,vehicle_segment,ev_sales(units),petrol_car_sales(units),diesel_car_sales(units),ice_total_sales(units),total_vehicle_sales(units),ev_ice_ratio,ev_market_share(%),market_share_change(%),charging_stations(units),fast_chargers_share(%),chargers_per_ev_ratio,average_ev_range(km),fuel_price(usd/ltr),electricity_price(usd/kwh),fuel_to_electric_ratio,gdp(usd/person),urban_population(%),co2_emissions(mt),ev_subsidy(usd),emission_regulation(scale_0-100),ev_growth_rate_yoy(%),ev_growth_rate_category,ev_domination(0/1),economic_index,policy_index,policy_index_lagged_1y,environmental_stringency_ratio
Austria,Europe,2025,15,mass_market,40120,104742,14283,119025,159145,0.3370720436883008,25.21,1.8599999999999994,28762,28.8,0.7168993020937189,481,1.6,0.277,5.776173285198555,57542,59.2,19.2,5068,92.5,16.82,Slow Growth,0,3406.4864000000002,4687.9,4574.042,0.2053475935828877
Austria,Europe,2025,15,premium,23485,37500,3261,40761,64246,0.5761634896101666,36.55,2.6899999999999977,28762,28.8,1.2246966148605494,481,1.6,0.277,5.776173285198555,57542,59.2,19.2,5068,92.5,10.61,Slow Growth,0,3406.4864000000002,4687.9,4574.042,0.2053475935828877
Belgium,Europe,2010,0,commercial,6,50107,33405,83512,83518,7.184596225692116e-05,0.01,0.0,101,2.0,16.833333333333332,125,1.53,0.216,7.083333333333334,45291,97.5,26.4,0,55.1,0.0,Decline,0,4415.8725,0.0,0.0,0.4705882352941176
Belgium,Europe,2010,0,mass_market,66,292245,39852,332097,332163,0.00019873711596310716,0.02,0.0,101,2.0,1.5303030303030303,125,1.53,0.216,7.083333333333334,45291,97.5,26.4,0,55.1,0.0,Decline,0,4415.8725,0.0,0.0,0.4705882352941176
Belgium,Europe,2010,0,premium,40,125953,10952,136905,136945,0.0002921734049158175,0.03,0.0,101,2.0,2.525,125,1.53,0.216,7.083333333333334,45291,97.5,26.4,0,55.1,0.0,Decline,0,4415.8725,0.0,0.0,0.4705882352941176
Belgium,Europe,2011,1,commercial,11,47677,31785,79462,79473,0.00013843094812614835,0.01,0.0,221,2.7,20.09090909090909,135,1.493,0.223,6.695067264573991,43513,97.7,25.9,705,56.0,83.33,Fast Growth,0,4251.2201000000005,394.8,0.0,0.45438596491228067
Belgium,Europe,2011,1,mass_market,126,276670,37728,314398,314524,0.0004007659081800775,0.04,0.02,221,2.7,1.753968253968254,135,1.493,0.223,6.695067264573991,43513,97.7,25.9,705,56.0,90.91,Fast Growth,0,4251.2201000000005,394.8,0.0,0.45438596491228067
Belgium,Europe,2011,1,premium,75,118827,10333,129160,129235,0.0005806751316196965,0.06,0.03,221,2.7,2.9466666666666668,135,1.493,0.223,6.695067264573991,43513,97.7,25.9,705,56.0,87.5,Fast Growth,0,4251.2201000000005,394.8,0.0,0.45438596491228067
Belgium,Europe,2012,2,commercial,18,44566,29711,74277,74295,0.00024233612019871562,0.02,0.01,380,3.4,21.11111111111111,146,1.477,0.228,6.478070175438597,42820,98.2,25.5,1388,58.0,73.21,Fast Growth,0,4204.924,805.04,394.8,0.4322033898305085
Belgium,Europe,2012,2,mass_market,210,263740,35965,299705,299915,0.0007006890108606797,0.07,0.030000000000000006,380,3.4,1.8095238095238095,146,1.477,0.228,6.478070175438597,42820,98.2,25.5,1388,58.0,66.67,Fast Growth,0,4204.924,805.04,394.8,0.4322033898305085
Belgium,Europe,2012,2,premium,128,116159,10101,126260,126388,0.0010137810866466023,0.1,0.04000000000000001,380,3.4,2.96875,146,1.477,0.228,6.478070175438597,42820,98.2,25.5,1388,58.0,78.89,Fast Growth,0,4204.924,805.04,394.8,0.4322033898305085
Belgium,Europe,2013,3,commercial,26,44672,29782,74454,74480,0.00034920890751336393,0.03,0.009999999999999998,512,4.3,19.692307692307693,142,1.44,0.232,6.206896551724137,42187,97.8,25.2,2108,60.6,63.03,Fast Growth,0,4125.8886,1277.448,805.04,0.40909090909090906
Belgium,Europe,2013,3,mass_market,301,264841,36115,300956,301257,0.001000146200773535,0.1,0.03,512,4.3,1.7009966777408638,142,1.44,0.232,6.206896551724137,42187,97.8,25.2,2108,60.6,43.33,Moderate Growth,0,4125.8886,1277.448,805.04,0.40909090909090906
Belgium,Europe,2013,3,premium,177,111996,9739,121735,121912,0.0014539779028217028,0.15,0.04999999999999999,512,4.3,2.8926553672316384,142,1.44,0.232,6.206896551724137,42187,97.8,25.2,2108,60.6,38.28,Moderate Growth,0,4125.8886,1277.448,805.04,0.40909090909090906
Belgium,Europe,2014,4,commercial,92,43958,29305,73263,73355,0.0012557498327941798,0.13,0.1,1241,4.9,13.48913043478261,153,1.433,0.236,6.072033898305086,40760,97.8,25.2,2822,62.4,102.99,Extraordinary Growth,0,3986.328,1760.9279999999999,1277.448,0.3974763406940063
Belgium,Europe,2014,4,mass_market,1079,262762,35831,298593,299672,0.0036136145187596496,0.36,0.26,1241,4.9,1.150139017608897,153,1.433,0.236,6.072033898305086,40760,97.8,25.2,2822,62.4,258.47,Extraordinary Growth,0,3986.328,1760.9279999999999,1277.448,0.3974763406940063
Belgium,Europe,2014,4,premium,639,111985,9738,121723,122362,0.005249624146627999,0.52,0.37,1241,4.9,1.942097026604069,153,1.433,0.236,6.072033898305086,40760,97.8,25.2,2822,62.4,261.02,Extraordinary Growth,0,3986.328,1760.9279999999999,1277.448,0.3974763406940063
Belgium,Europe,2015,5,commercial,161,45037,30024,75061,75222,0.0021449221300009324,0.21,0.07999999999999999,2036,5.8,12.645962732919255,173,1.427,0.24,5.945833333333334,40432,97.2,25.1,3577,64.4,107.58,Extraordinary Growth,0,3929.9903999999997,2303.588,1760.9279999999999,0.3837920489296636
Belgium,Europe,2015,5,mass_market,1835,263036,35868,298904,300739,0.006139094826432567,0.61,0.25,2036,5.8,1.1095367847411444,173,1.427,0.24,5.945833333333334,40432,97.2,25.1,3577,64.4,70.06,Fast Growth,0,3929.9903999999997,2303.588,1760.9279999999999,0.3837920489296636
Belgium,Europe,2015,5,premium,1108,114211,9931,124142,125250,0.00892526300526816,0.88,0.36,2036,5.8,1.8375451263537905,173,1.427,0.24,5.945833333333334,40432,97.2,25.1,3577,64.4,73.4,Fast Growth,0,3929.9903999999997,2303.588,1760.9279999999999,0.3837920489296636
Belgium,Europe,2016,6,commercial,307,46430,30954,77384,77691,0.003967228367621214,0.4,0.19000000000000003,3544,7.4,11.543973941368078,192,1.447,0.246,5.882113821138212,42098,97.8,24.7,3536,66.3,90.68,Fast Growth,0,4117.1844,2344.368,2303.588,0.3670133729569094
Belgium,Europe,2016,6,mass_market,3545,272960,37222,310182,313727,0.011428774074575572,1.13,0.5199999999999999,3544,7.4,0.9997179125528914,192,1.447,0.246,5.882113821138212,42098,97.8,24.7,3536,66.3,93.19,Fast Growth,0,4117.1844,2344.368,2303.588,0.3670133729569094
Belgium,Europe,2016,6,premium,2143,118364,10292,128656,130799,0.016656821290884218,1.64,0.7599999999999999,3544,7.4,1.6537564162389173,192,1.447,0.246,5.882113821138212,42098,97.8,24.7,3536,66.3,93.41,Fast Growth,0,4117.1844,2344.368,2303.588,0.3670133729569094
Belgium,Europe,2017,7,commercial,459,49834,33223,83057,83516,0.005526325294677149,0.55,0.15000000000000002,4987,8.0,10.864923747276688,224,1.493,0.254,5.877952755905512,43789,97.9,24.5,3486,71.1,49.51,Moderate Growth,0,4286.9431,2478.546,2344.368,0.33980582524271846
Belgium,Europe,2017,7,mass_market,5235,288837,39387,328224,333459,0.01594947353027201,1.57,0.44000000000000017,4987,8.0,0.9526265520534861,224,1.493,0.254,5.877952755905512,43789,97.9,24.5,3486,71.1,47.67,Moderate Growth,0,4286.9431,2478.546,2344.368,0.33980582524271846
Belgium,Europe,2017,7,premium,3111,122846,10682,133528,136639,0.023298484213048948,2.28,0.6399999999999999,4987,8.0,1.603021536483446,224,1.493,0.254,5.877952755905512,43789,97.9,24.5,3486,71.1,45.17,Moderate Growth,0,4286.9431,2478.546,2344.368,0.33980582524271846
Belgium,Europe,2018,8,commercial,755,48593,32396,80989,81744,0.009322253639383125,0.92,0.37,6279,10.1,8.316556291390729,263,1.52,0.266,5.714285714285714,44627,98.1,24.1,3543,71.6,64.49,Fast Growth,0,4377.9087,2536.788,2478.546,0.3319559228650138
Belgium,Europe,2018,8,mass_market,8772,284684,38820,323504,332276,0.027115584351352688,2.64,1.07,6279,10.1,0.7158002735978112,263,1.52,0.266,5.714285714285714,44627,98.1,24.1,3543,71.6,67.56,Fast Growth,0,4377.9087,2536.788,2478.546,0.3319559228650138
Belgium,Europe,2018,8,premium,5319,122949,10691,133640,138959,0.039800957797066744,3.83,1.5500000000000003,6279,10.1,1.1804850535815004,263,1.52,0.266,5.714285714285714,44627,98.1,24.1,3543,71.6,70.97,Fast Growth,0,4377.9087,2536.788,2478.546,0.3319559228650138
Belgium,Europe,2019,9,commercial,1043,50613,33742,84355,85398,0.012364412305138996,1.22,0.29999999999999993,7817,10.2,7.494726749760307,298,1.59,0.274,5.802919708029197,46608,98.5,22.5,3471,76.0,38.15,Moderate Growth,0,4590.888,2637.96,2536.788,0.2922077922077922
Belgium,Europe,2019,9,mass_market,11748,285886,38984,324870,336618,0.03616215717056053,3.49,0.8500000000000001,7817,10.2,0.6653898535921008,298,1.59,0.274,5.802919708029197,46608,98.5,22.5,3471,76.0,33.93,Moderate Growth,0,4590.888,2637.96,2536.788,0.2922077922077922
Belgium,Europe,2019,9,premium,7127,123006,10696,133702,140829,0.05330511136707005,5.06,1.2299999999999995,7817,10.2,1.0968149291426967,298,1.59,0.274,5.802919708029197,46608,98.5,22.5,3471,76.0,33.99,Moderate Growth,0,4590.888,2637.96,2536.788,0.2922077922077922
Belgium,Europe,2020,10,commercial,2312,37094,24730,61824,64136,0.037396480331262937,3.6,2.38,12649,11.9,5.471020761245675,337,1.733,0.298,5.815436241610739,46763,98.2,21.1,3535,77.8,121.67,Extraordinary Growth,0,4592.1266000000005,2750.23,2637.96,0.267766497461929
Belgium,Europe,2020,10,mass_market,26441,202631,27632,230263,256704,0.11482956445455848,10.3,6.8100000000000005,12649,11.9,0.47838584017245944,337,1.733,0.298,5.815436241610739,46763,98.2,21.1,3535,77.8,125.07,Extraordinary Growth,0,4592.1266000000005,2750.23,2637.96,0.267766497461929
Belgium,Europe,2020,10,premium,15953,83592,7269,90861,106814,0.17557587964032972,14.94,9.879999999999999,12649,11.9,0.7928916191311979,337,1.733,0.298,5.815436241610739,46763,98.2,21.1,3535,77.8,123.84,Extraordinary Growth,0,4592.1266000000005,2750.23,2637.96,0.267766497461929
Belgium,Europe,2021,11,commercial,4589,34726,23150,57876,62465,0.07929020664869721,7.35,3.7499999999999996,17869,13.3,3.893876661582044,382,1.893,0.33,5.736363636363636,47860,97.6,20.6,3520,80.3,98.49,Fast Growth,0,4671.136,2826.56,2750.23,0.25338253382533826
Belgium,Europe,2021,11,mass_market,52193,172887,23576,196463,248656,0.265663254658638,20.99,10.689999999999998,17869,13.3,0.34236391853313664,382,1.893,0.33,5.736363636363636,47860,97.6,20.6,3520,80.3,97.39,Fast Growth,0,4671.136,2826.56,2750.23,0.25338253382533826
Belgium,Europe,2021,11,premium,31513,66265,5762,72027,103540,0.43751648687297817,30.44,15.500000000000002,17869,13.3,0.5670358264843081,382,1.893,0.33,5.736363636363636,47860,97.6,20.6,3520,80.3,97.54,Fast Growth,0,4671.136,2826.56,2750.23,0.25338253382533826
Belgium,Europe,2022,12,commercial,4620,32806,21871,54677,59297,0.08449622327486878,7.79,0.4400000000000004,21777,15.6,4.713636363636364,394,2.007,0.356,5.637640449438202,49999,98.4,20.9,3484,82.8,0.68,Slow Growth,0,4919.9016,2884.752,2826.56,0.2494033412887828
Belgium,Europe,2022,12,mass_market,52147,160264,21854,182118,234265,0.2863363313895386,22.26,1.2700000000000031,21777,15.6,0.41760791608337966,394,2.007,0.356,5.637640449438202,49999,98.4,20.9,3484,82.8,-0.09,Decline,0,4919.9016,2884.752,2826.56,0.2494033412887828
Belgium,Europe,2022,12,premium,30972,59786,5199,64985,95957,0.4766022928368085,32.28,1.8399999999999999,21777,15.6,0.7031189461449051,394,2.007,0.356,5.637640449438202,49999,98.4,20.9,3484,82.8,-1.72,Decline,0,4919.9016,2884.752,2826.56,0.2494033412887828
Belgium,Europe,2023,13,commercial,5218,35843,23896,59739,64957,0.08734662448316845,8.03,0.23999999999999932,29142,17.8,5.584898428516673,423,1.983,0.351,5.64957264957265,50951,98.1,20.9,1753,85.7,12.94,Slow Growth,0,4998.2931,1502.3210000000001,2884.752,0.2410611303344867
Belgium,Europe,2023,13,mass_market,58836,173825,23703,197528,256364,0.2978615689927504,22.95,0.6899999999999977,29142,17.8,0.49530899449316745,423,1.983,0.351,5.64957264957265,50951,98.1,20.9,1753,85.7,12.83,Slow Growth,0,4998.2931,1502.3210000000001,2884.752,0.2410611303344867
Belgium,Europe,2023,13,premium,35470,65429,5689,71118,106588,0.4987485587333727,33.28,1.0,29142,17.8,0.8215957146884691,423,1.983,0.351,5.64957264957265,50951,98.1,20.9,1753,85.7,14.52,Slow Growth,0,4998.2931,1502.3210000000001,2884.752,0.2410611303344867
Belgium,Europe,2024,14,commercial,5766,37419,24946,62365,68131,0.09245570432133408,8.46,0.4300000000000015,36474,20.9,6.32570239334027,452,1.93,0.328,5.884146341463414,51956,98.2,20.1,0,87.4,10.5,Slow Growth,0,5102.0792,0.0,1502.3210000000001,0.22737556561085973
Belgium,Europe,2024,14,mass_market,66415,183264,24991,208255,274670,0.3189119108784903,24.18,1.2300000000000004,36474,20.9,0.5491831664533614,452,1.93,0.328,5.884146341463414,51956,98.2,20.1,0,87.4,12.88,Slow Growth,0,5102.0792,0.0,1502.3210000000001,0.22737556561085973
Belgium,Europe,2024,14,premium,40030,68211,5931,74142,114172,0.539909902619298,35.06,1.7800000000000011,36474,20.9,0.9111666250312266,452,1.93,0.328,5.884146341463414,51956,98.2,20.1,0,87.4,12.86,Slow Growth,0,5102.0792,0.0,1502.3210000000001,0.22737556561085973
Belgium,Europe,2025,15,commercial,6878,37346,24897,62243,69121,0.11050238581045257,9.95,1.4899999999999984,41981,21.1,6.103663855772027,477,1.86,0.305,6.0983606557377055,54510,97.9,19.5,0,89.3,19.29,Slow Growth,0,5336.529,0.0,0.0,0.2159468438538206
Belgium,Europe,2025,15,mass_market,76756,170040,23187,193227,269983,0.3972322708524171,28.43,4.25,41981,21.1,0.5469409557559018,477,1.86,0.305,6.0983606557377055,54510,97.9,19.5,0,89.3,15.57,Slow Growth,0,5336.529,0.0,0.0,0.2159468438538206
Belgium,Europe,2025,15,premium,46876,61490,5347,66837,113713,0.7013480557176415,41.22,6.159999999999997,41981,21.1,0.8955755610546975,477,1.86,0.305,6.0983606557377055,54510,97.9,19.5,0,89.3,17.1,Slow Growth,0,5336.529,0.0,0.0,0.2159468438538206
Brazil,South America,2010,0,commercial,5,319187,212794,531981,531986,9.39883191316983e-06,0.0,0.0,0,0.0,0.0,106,1.28,0.123,10.40650406504065,11198,84.3,174.5,0,22.2,0.0,Decline,0,943.9914,0.0,0.0,7.5215517241379315
Brazil,South America,2010,0,mass_market,15,1842149,251204,2093353,2093368,7.165537775998602e-06,0.0,0.0,0,0.0,0.0,106,1.28,0.123,10.40650406504065,11198,84.3,174.5,0,22.2,0.0,Decline,0,943.9914,0.0,0.0,7.5215517241379315
Brazil,South America,2010,0,premium,10,813977,70782,884759,884769,1.130251288769032e-05,0.0,0.0,0,0.0,0.0,106,1.28,0.123,10.40650406504065,11198,84.3,174.5,0,22.2,0.0,Decline,0,943.9914,0.0,0.0,7.5215517241379315
Brazil,South America,2011,1,commercial,5,322673,215118,537791,537796,9.297292070711484e-06,0.0,0.0,21,1.0,4.2,122,1.213,0.127,9.551181102362206,10739,84.4,180.8,0,22.5,0.0,Decline,0,906.3716000000001,0.0,0.0,7.693617021276596
Brazil,South America,2011,1,mass_market,17,1917857,261528,2179385,2179402,7.800365699497794e-06,0.0,0.0,21,1.0,1.2352941176470589,122,1.213,0.127,9.551181102362206,10739,84.4,180.8,0,22.5,13.33,Slow Growth,0,906.3716000000001,0.0,0.0,7.693617021276596
Brazil,South America,2011,1,premium,11,834630,72577,907207,907218,1.2125126900475855e-05,0.0,0.0,21,1.0,1.9090909090909092,122,1.213,0.127,9.551181102362206,10739,84.4,180.8,0,22.5,10.0,Slow Growth,0,906.3716000000001,0.0,0.0,7.693617021276596
Brazil,South America,2012,2,commercial,5,333101,222071,555172,555177,9.006217892833211e-06,0.0,0.0,39,1.8,7.8,136,1.147,0.129,8.891472868217054,10127,84.8,186.5,0,24.7,0.0,Decline,0,858.7696,0.0,0.0,7.256809338521401
Brazil,South America,2012,2,mass_market,42,1944648,265185,2209833,2209875,1.9005961083937113e-05,0.0,0.0,39,1.8,0.9285714285714286,136,1.147,0.129,8.891472868217054,10127,84.8,186.5,0,24.7,67.33,Fast Growth,0,858.7696,0.0,0.0,7.256809338521401
Brazil,South America,2012,2,premium,21,851497,74045,925542,925563,2.2689407936106626e-05,0.0,0.0,39,1.8,1.8571428571428572,136,1.147,0.129,8.891472868217054,10127,84.8,186.5,0,24.7,44.91,Moderate Growth,0,858.7696,0.0,0.0,7.256809338521401
Brazil,South America,2013,3,commercial,7,342112,228079,570191,570198,1.227658802050541e-05,0.0,0.0,58,2.9,8.285714285714286,135,1.11,0.133,8.345864661654135,9771,84.6,190.3,0,24.5,11.87,Slow Growth,0,826.6265999999999,0.0,0.0,7.462745098039216
Brazil,South America,2013,3,mass_market,88,1978022,269742,2247764,2247852,3.915001752853058e-05,0.0,0.0,58,2.9,0.6590909090909091,135,1.11,0.133,8.345864661654135,9771,84.6,190.3,0,24.5,80.36,Fast Growth,0,826.6265999999999,0.0,0.0,7.462745098039216
Brazil,South America,2013,3,premium,48,874267,76027,950294,950342,5.051068406198503e-05,0.01,0.01,58,2.9,1.2083333333333333,135,1.11,0.133,8.345864661654135,9771,84.6,190.3,0,24.5,68.69,Fast Growth,0,826.6265999999999,0.0,0.0,7.462745098039216
Brazil,South America,2014,4,commercial,17,294781,196520,491301,491318,3.4602005695083055e-05,0.0,0.0,82,4.1,4.823529411764706,147,1.067,0.136,7.845588235294117,9341,84.6,194.4,0,27.2,50.37,Fast Growth,0,790.2486,0.0,0.0,6.893617021276596
Brazil,South America,2014,4,mass_market,202,1775725,242144,2017869,2018071,0.00010010560645909124,0.01,0.01,82,4.1,0.40594059405940597,147,1.067,0.136,7.845588235294117,9341,84.6,194.4,0,27.2,128.19,Extraordinary Growth,0,790.2486,0.0,0.0,6.893617021276596
Brazil,South America,2014,4,premium,118,749039,65134,814173,814291,0.00014493234238914824,0.01,0.0,82,4.1,0.6949152542372882,147,1.067,0.136,7.845588235294117,9341,84.6,194.4,0,27.2,120.54,Extraordinary Growth,0,790.2486,0.0,0.0,6.893617021276596
Brazil,South America,2015,5,commercial,28,236048,157366,393414,393442,7.11718444183481e-05,0.01,0.01,103,4.9,3.6785714285714284,160,1.06,0.137,7.737226277372263,8745,84.7,196.0,0,28.8,77.58,Fast Growth,0,740.7015,0.0,0.0,6.577181208053691
Brazil,South America,2015,5,mass_market,314,1383162,188613,1571775,1572089,0.00019977414070080005,0.02,0.01,103,4.9,0.32802547770700635,160,1.06,0.137,7.737226277372263,8745,84.7,196.0,0,28.8,55.45,Fast Growth,0,740.7015,0.0,0.0,6.577181208053691
Brazil,South America,2015,5,premium,188,596673,51885,648558,648746,0.00028987384320292096,0.03,0.019999999999999997,103,4.9,0.5478723404255319,160,1.06,0.137,7.737226277372263,8745,84.7,196.0,0,28.8,59.32,Fast Growth,0,740.7015,0.0,0.0,6.577181208053691
Brazil,South America,2016,6,commercial,38,218858,145905,364763,364801,0.00010417723288820413,0.01,0.0,158,6.5,4.157894736842105,186,1.05,0.134,7.835820895522388,8965,85.3,196.7,0,29.4,75.75,Fast Growth,0,764.7145,0.0,0.0,6.470394736842105
Brazil,South America,2016,6,mass_market,436,1279628,174495,1454123,1454559,0.0002998370839330648,0.03,0.009999999999999998,158,6.5,0.3623853211009174,186,1.05,0.134,7.835820895522388,8965,85.3,196.7,0,29.4,38.85,Moderate Growth,0,764.7145,0.0,0.0,6.470394736842105
Brazil,South America,2016,6,premium,263,555950,48343,604293,604556,0.0004352193389630527,0.04,0.010000000000000002,158,6.5,0.6007604562737643,186,1.05,0.134,7.835820895522388,8965,85.3,196.7,0,29.4,39.89,Moderate Growth,0,764.7145,0.0,0.0,6.470394736842105
Brazil,South America,2017,7,commercial,47,200788,133859,334647,334694,0.00014044650034215157,0.01,0.0,234,6.8,4.9787234042553195,207,1.067,0.128,8.3359375,8722,86.3,198.6,0,33.9,40.35,Moderate Growth,0,752.7085999999999,0.0,0.0,5.69054441260745
Brazil,South America,2017,7,mass_market,534,1174606,160173,1334779,1335313,0.0004000662281920827,0.04,0.010000000000000002,234,6.8,0.43820224719101125,207,1.067,0.128,8.3359375,8722,86.3,198.6,0,33.9,22.48,Moderate Growth,0,752.7085999999999,0.0,0.0,5.69054441260745
Brazil,South America,2017,7,premium,331,524885,45642,570527,570858,0.0005801653558902558,0.06,0.019999999999999997,234,6.8,0.7069486404833837,207,1.067,0.128,8.3359375,8722,86.3,198.6,0,33.9,25.86,Moderate Growth,0,752.7085999999999,0.0,0.0,5.69054441260745
Brazil,South America,2018,8,commercial,79,226414,150943,377357,377436,0.00020935082693576638,0.02,0.01,309,8.9,3.911392405063291,243,1.083,0.123,8.804878048780488,8712,86.1,202.9,0,33.6,41.3,Moderate Growth,0,750.1031999999999,0.0,0.0,5.864161849710983
Brazil,South America,2018,8,mass_market,926,1356860,185026,1541886,1542812,0.0006005632063589655,0.06,0.019999999999999997,309,8.9,0.33369330453563717,243,1.083,0.123,8.804878048780488,8712,86.1,202.9,0,33.6,73.41,Fast Growth,0,750.1031999999999,0.0,0.0,5.864161849710983
Brazil,South America,2018,8,premium,554,584907,50861,635768,636322,0.0008713870468472776,0.09,0.03,309,8.9,0.5577617328519856,243,1.083,0.123,8.804878048780488,8712,86.1,202.9,0,33.6,67.37,Fast Growth,0,750.1031999999999,0.0,0.0,5.864161849710983
Brazil,South America,2019,9,commercial,116,248191,165461,413652,413768,0.00028042895960855987,0.03,0.009999999999999998,615,9.3,5.301724137931035,288,1.16,0.117,9.914529914529913,8765,86.6,197.5,0,35.4,45.06,Moderate Growth,0,759.049,0.0,0.0,5.425824175824176
